target;id;text;text_tokenized_list;text_tokenized
problem;6370.0;disminucion del recurso hidrico por la intervencion de las zonas productoras de agua;['disminucion', 'recurso', 'hidrico', 'intervencion', 'zonas', 'productoras', 'agua'];disminucion recurso hidrico intervencion zonas productoras agua
problem;1181.0;dificultad e inseguridad en el desplazamiento de la poblacion campesina de la vereda madrid del municipio de manta;['dificultad', 'inseguridad', 'desplazamiento', 'poblacion', 'campesina', 'vereda', 'madrid', 'municipio', 'manta'];dificultad inseguridad desplazamiento poblacion campesina vereda madrid municipio manta
effect;4134.0;aumento en los indices de estres calorico por los estudiantes.;['aumento', 'indices', 'estres', 'calorico', 'estudiantes'];aumento indices estres calorico estudiantes
problem;46585.0;dificultades para movilizarse por las calles de manera segura;['dificultades', 'movilizarse', 'calles', 'manera', 'segura'];dificultades movilizarse calles manera segura
cause;16979.0;pocas obras de adecuacion y mantenimiento a la infraestructura escolar.;['pocas', 'obras', 'adecuacion', 'mantenimiento', 'infraestructura', 'escolar'];pocas obras adecuacion mantenimiento infraestructura escolar
cause;2528.0;desmotivacion de los docentes y directivos docentes en su desempeno como educadores  y lideres de las instituciones educativas.;['desmotivacion', 'docentes', 'directivos', 'docentes', 'desempeno', 'educadores', 'lideres', 'instituciones', 'educativas'];desmotivacion docentes directivos docentes desempeno educadores lideres instituciones educativas
cause;11719.0;deterioro de las vias;['deterioro', 'vias'];deterioro vias
cause;3889.0;puentes que cumplieron el periodo de diseno;['puentes', 'cumplieron', 'periodo', 'diseno'];puentes cumplieron periodo diseno
effect;3175.0;perdida de oportunidades de la poblacion de cundinamarca en acceder a los proyectos y programas que realiza el gobernador;['perdida', 'oportunidades', 'poblacion', 'cundinamarca', 'acceder', 'proyectos', 'programas', 'realiza', 'gobernador'];perdida oportunidades poblacion cundinamarca acceder proyectos programas realiza gobernador
effect;19523.0;accesibilidad a algunas viviendas y de estas al equipamiento y servicios;['accesibilidad', 'viviendas', 'equipamiento', 'servicios'];accesibilidad viviendas equipamiento servicios
cause;7683.0;escasos mantenimientos de la via;['escasos', 'mantenimientos', 'via'];escasos mantenimientos via
problem;658.0;informalidad e inseguridad juridica en la tenencia de la propiedad inmueble urbana en el departamento de cundinamarca;['informalidad', 'inseguridad', 'juridica', 'tenencia', 'propiedad', 'inmueble', 'urbana', 'departamento', 'cundinamarca'];informalidad inseguridad juridica tenencia propiedad inmueble urbana departamento cundinamarca
cause;2451.0;desercion de los ninos, ninas y adolescentes al sistema educativo;['desercion', 'ninos', 'ninas', 'adolescentes', 'sistema', 'educativo'];desercion ninos ninas adolescentes sistema educativo
cause;3327.0;falta de proyectos viabilizados;['falta', 'proyectos', 'viabilizados'];falta proyectos viabilizados
effect;23139.0;aumento en los tiempos de viaje a los diferentes sectores de la via;['aumento', 'tiempos', 'viaje', 'diferentes', 'sectores', 'via'];aumento tiempos viaje diferentes sectores via
effect;2827.0;perdida de identidad y cohesion  social cultural  de los grupos etnicos en cundinamarca;['perdida', 'identidad', 'cohesion', 'social', 'cultural', 'grupos', 'etnicos', 'cundinamarca'];perdida identidad cohesion social cultural grupos etnicos cundinamarca
effect;134911.0;aumento de los tiempos de viaje;['aumento', 'tiempos', 'viaje'];aumento tiempos viaje
cause;214300.0;banca desprotegidas susceptibles de erosion;['banca', 'desprotegidas', 'susceptibles', 'erosion'];banca desprotegidas susceptibles erosion
cause;3165.0;falta de identificacion de irregularidades en el desarrollo de las visita integral  inexistencia de la oficina de inspeccion y vigilancia en la estructura de la sec, conllevando a la ausencia de personal especifico para ejercicio de control;['falta', 'identificacion', 'irregularidades', 'desarrollo', 'visita', 'integral', 'inexistencia', 'oficina', 'inspeccion', 'vigilancia', 'estructura', 'sec', 'conllevando', 'ausencia', 'personal', 'especifico', 'ejercicio', 'control'];falta identificacion irregularidades desarrollo visita integral inexistencia oficina inspeccion vigilancia estructura sec conllevando ausencia personal especifico ejercicio control
cause;95658.0;1.3 los materiales no cumplen con las especificaciones tecnicas;['materiales', 'cumplen', 'especificaciones', 'tecnicas'];materiales cumplen especificaciones tecnicas
effect;6895.0;altos indices de accidentalidad;['altos', 'indices', 'accidentalidad'];altos indices accidentalidad
cause;7642.0;desconexion de las vias terciarias;['desconexion', 'vias', 'terciarias'];desconexion vias terciarias
effect;15274.0;baja comercializacion de productos del municipio;['baja', 'comercializacion', 'productos', 'municipio'];baja comercializacion productos municipio
problem;2298.0;dificultad e inseguridad en el desplazamiento de la poblacion campesina que habita en la vereda paunita;['dificultad', 'inseguridad', 'desplazamiento', 'poblacion', 'campesina', 'habita', 'vereda', 'paunita'];dificultad inseguridad desplazamiento poblacion campesina habita vereda paunita
cause;7484.0;deterioro de las vias;['deterioro', 'vias'];deterioro vias
problem;599.0;deficiente prestacion del servicio de las tecnologias de informacion y comunicaciones con un alto costo economico;['deficiente', 'prestacion', 'servicio', 'tecnologias', 'informacion', 'comunicaciones', 'alto', 'costo', 'economico'];deficiente prestacion servicio tecnologias informacion comunicaciones alto costo economico
effect;14803.0;inoportuno acceso a servicios medicos;['inoportuno', 'acceso', 'servicios', 'medicos'];inoportuno acceso servicios medicos
effect;18055.0;altos costos de movilizacion de personas y productos;['altos', 'costos', 'movilizacion', 'personas', 'productos'];altos costos movilizacion personas productos
effect;2334.0;no disponibilidad de recursos para la implementacion de proyectos productivos;['disponibilidad', 'recursos', 'implementacion', 'proyectos', 'productivos'];disponibilidad recursos implementacion proyectos productivos
cause;2549.0;deficiente manejo agronomico en los cultivos;['deficiente', 'manejo', 'agronomico', 'cultivos'];deficiente manejo agronomico cultivos
effect;11310.0;baja comercializacion de productos agropecuarios;['baja', 'comercializacion', 'productos', 'agropecuarios'];baja comercializacion productos agropecuarios
effect;22481.0;alta congestion vial;['alta', 'congestion', 'vial'];alta congestion vial
problem;4926.0;mal estado de la via que comunica la vereda el silencio con la vereda tortolas, inspeccion de llano mateo, municipio yacopi, cundinamarca;['mal', 'via', 'comunica', 'vereda', 'silencio', 'vereda', 'tortolas', 'inspeccion', 'llano', 'mateo', 'municipio', 'yacopi', 'cundinamarca'];mal via comunica vereda silencio vereda tortolas inspeccion llano mateo municipio yacopi cundinamarca
effect;128965.0;altos costos de operacion vehicular;['altos', 'costos', 'operacion', 'vehicular'];altos costos operacion vehicular
cause;167100.0;via viani - vereda canadas sector la cantera en mal estado;['via', 'viani', 'vereda', 'canadas', 'sector', 'cantera', 'mal'];via viani vereda canadas sector cantera mal
cause;3357.0;deterioro de los espacios deportivos.;['deterioro', 'espacios', 'deportivos'];deterioro espacios deportivos
cause;2892.0;baja tasa de absorcion de estudiantes entre la educacion media y la superior;['baja', 'tasa', 'absorcion', 'estudiantes', 'educacion', 'media', 'superior'];baja tasa absorcion estudiantes educacion media superior
effect;16489.0;aumento en los costos de transporte de carga y pasajeros;['aumento', 'costos', 'transporte', 'carga', 'pasajeros'];aumento costos transporte carga pasajeros
cause;14373.0;deficiente drenaje de escorrentia;['deficiente', 'drenaje', 'escorrentia'];deficiente drenaje escorrentia
effect;1959.0;desatencion a la poblacion estudiantil, pacientes y en general disminuyendo la calidad de vida por falta de comunicacion terrestre en la vereda.;['desatencion', 'poblacion', 'estudiantil', 'pacientes', 'general', 'disminuyendo', 'calidad', 'vida', 'falta', 'comunicacion', 'terrestre', 'vereda'];desatencion poblacion estudiantil pacientes general disminuyendo calidad vida falta comunicacion terrestre vereda
effect;1791.0;elevados costos en recursos humanos y materiales;['elevados', 'costos', 'recursos', 'humanos', 'materiales'];elevados costos recursos humanos materiales
cause;3606.0;no tener acceso a los medios de comunicacion para recibir informacion y el enfoque a su problematica;['tener', 'acceso', 'medios', 'comunicacion', 'recibir', 'informacion', 'enfoque', 'problematica'];tener acceso medios comunicacion recibir informacion enfoque problematica
problem;697.0;deficiente atencion y proteccion a mujeres violentadas y vulneradas en el departamento de cundinamarca.;['deficiente', 'atencion', 'proteccion', 'mujeres', 'violentadas', 'vulneradas', 'departamento', 'cundinamarca'];deficiente atencion proteccion mujeres violentadas vulneradas departamento cundinamarca
effect;21377.0;problemas economicos en la poblacion rural al tener dificultades para el ingreso de insumos agricolas y la salida de productos agropecuarios.;['problemas', 'economicos', 'poblacion', 'rural', 'tener', 'dificultades', 'ingreso', 'insumos', 'agricolas', 'salida', 'productos', 'agropecuarios'];problemas economicos poblacion rural tener dificultades ingreso insumos agricolas salida productos agropecuarios
cause;2366.0;cambio climatico, eventos hidrometeorologicos, inestabilidad de suelos desconocimiento  e irresponsabilidad de la poblacion.;['cambio', 'climatico', 'eventos', 'hidrometeorologicos', 'inestabilidad', 'suelos', 'desconocimiento', 'irresponsabilidad', 'poblacion'];cambio climatico eventos hidrometeorologicos inestabilidad suelos desconocimiento irresponsabilidad poblacion
effect;1734.0;poca participacion en programas y proyectos nacionales e internacionales de gestion del riesgo;['poca', 'participacion', 'programas', 'proyectos', 'nacionales', 'internacionales', 'gestion', 'riesgo'];poca participacion programas proyectos nacionales internacionales gestion riesgo
problem;709.0;exposicion y estado de indefension de su integridad personal  dentro del entorno de habitante de calle, vulnerando asi sus  derechos;['exposicion', 'indefension', 'integridad', 'personal', 'dentro', 'entorno', 'habitante', 'calle', 'vulnerando', 'asi', 'derechos'];exposicion indefension integridad personal dentro entorno habitante calle vulnerando asi derechos
problem;1149.0;dificultad en la intercomunicacion terrestre de una parte de la poblacion de las veredas volcan y soaga del municipio de la villa de san diego de ubate.;['dificultad', 'intercomunicacion', 'terrestre', 'parte', 'poblacion', 'veredas', 'volcan', 'soaga', 'municipio', 'villa', 'san', 'diego', 'ubate'];dificultad intercomunicacion terrestre parte poblacion veredas volcan soaga municipio villa san diego ubate
cause;194459.0;carencia de infraestructura para puntos criticos;['carencia', 'infraestructura', 'puntos', 'criticos'];carencia infraestructura puntos criticos
effect;25017.0;deficiente mantenimiento de la via;['deficiente', 'mantenimiento', 'via'];deficiente mantenimiento via
effect;13512.0;desvalorizacion de los inmuebles;['desvalorizacion', 'inmuebles'];desvalorizacion inmuebles
cause;4560.0;deterioro de los espacios deportivos;['deterioro', 'espacios', 'deportivos'];deterioro espacios deportivos
effect;9027.0;aumento de los costos de transporte de carga y pasajeros.;['aumento', 'costos', 'transporte', 'carga', 'pasajeros'];aumento costos transporte carga pasajeros
effect;2288.0;desplazamiento forzado  e inestabilidad economica, emocional y social;['desplazamiento', 'forzado', 'inestabilidad', 'economica', 'emocional', 'social'];desplazamiento forzado inestabilidad economica emocional social
cause;3097.0;baja implementacion de modelos tecnologicos de calidad y asistencia tecnica a los sistemas productivos;['baja', 'implementacion', 'modelos', 'tecnologicos', 'calidad', 'asistencia', 'tecnica', 'sistemas', 'productivos'];baja implementacion modelos tecnologicos calidad asistencia tecnica sistemas productivos
cause;5269.0;deficit de programas para  el mejoramiento  de viviendas;['deficit', 'programas', 'mejoramiento', 'viviendas'];deficit programas mejoramiento viviendas
cause;85814.0;via chaguani - vereda bramaderos sector pantanillo en mal estado;['via', 'chaguani', 'vereda', 'bramaderos', 'sector', 'pantanillo', 'mal'];via chaguani vereda bramaderos sector pantanillo mal
problem;4282.0;dificultad en la intercomunicacion terrestre de la via terciaria, en la vereda manuel norte desde el punto entrada camellon mateguadua al punto camino la sepultura en el municipio de agua de dios.;['dificultad', 'intercomunicacion', 'terrestre', 'via', 'terciaria', 'vereda', 'manuel', 'norte', 'punto', 'entrada', 'camellon', 'mateguadua', 'punto', 'camino', 'sepultura', 'municipio', 'agua', 'dios'];dificultad intercomunicacion terrestre via terciaria vereda manuel norte punto entrada camellon mateguadua punto camino sepultura municipio agua dios
