TIPO;ID;DESCRIPCION;DESCRIPCION_LEM;
Cause;98756.0;Obras de drenaje deterioradas o inexistentes;['obra', 'de', 'drenaje', 'deteriorado', 'o', 'inexistente'];
Cause;98757.0;Desatencion de puntos criticos;['desatencion', 'de', 'punto', 'critico'];
Problem;60468.0;LA VIA DE LA VEREDA YERBABUENA PRESENTA UN AVANZADO DETERIORO EN DIFERENTES TRAMOS, LA PERDIDA DEL MATERIAL SUB RASANTE, EL DETERIORO DE LAS CUNETAS Y LA ALTA INCLINACION DE LA VIA, HACE QUE SE PRESENTE GRAN DIFICULTAD PARA EL PASO DE VEHICULOS QUE TRANSPORTAN LA POBLACION DE LA REGION Y SUS PRODUCTOS AGRICOLAS HACIA LA CABECERA MUNICIPAL Y HACIA OTRAS VEREDAS Y MUNICIPIOS.;['el', 'via', 'de', 'el', 'vereda', 'yerbabueno', 'presentar', 'uno', 'avanzado', 'deterioro', 'en', 'diferente', 'tramo', ',', 'el', 'perdido', 'de', 'el', 'material', 'sub', 'rasante', ',', 'el', 'deterioro', 'de', 'el', 'cuneta', 'y', 'el', 'alto', 'inclinacion', 'de', 'el', 'via', ',', 'hacer', 'que', 'él', 'presentar', 'gran', 'dificultad', 'para', 'el', 'paso', 'de', 'vehiculo', 'que', 'transportar', 'el', 'poblacion', 'de', 'el', 'region', 'y', 'su', 'producto', 'agricola', 'hacia', 'el', 'cabecera', 'municipal', 'y', 'hacia', 'otro', 'vereda', 'y', 'municipio', '.'];
Effect;220641.0;SE INCREMENTA EL VALOR DE TRANSPORTE DE PASAJEROS Y DE CARGA.;['él', 'incrementar', 'el', 'valor', 'de', 'transporte', 'de', 'pasajero', 'y', 'de', 'carga', '.'];
Effect;220642.0;DISMINUCION DE LOS INGRESOS ECONOMICOS DE LAS FAMILIAS DEL SECTOR.;['disminucion', 'de', 'el', 'ingreso', 'economico', 'de', 'el', 'familia', 'de', 'el', 'sector', '.'];
Cause;208361.0;LA VIA EN MAL ESTADO OCASIONA MAS ESFUERZO DE LOS VEHICULOS.;['el', 'via', 'en', 'mal', 'estado', 'ocasionar', 'mas', 'esfuerzo', 'de', 'el', 'vehiculo', '.'];
Cause;208362.0;AUMENTO LOS COSTOS DE OPERACION Y DE MANTENIMIENTO EN GENERAL DE LOS VEHICULOS;['aumento', 'el', 'costo', 'de', 'operacion', 'y', 'de', 'mantenimiento', 'en', 'general', 'de', 'el', 'vehiculo'];
Problem;37493.0;Dificultad en la intercomunicacion en la zona Rural por altas pendientes en la via que del casco urbano conduce a la Vereda Santuario;['dificultad', 'en', 'el', 'intercomunicacion', 'en', 'el', 'zona', 'rural', 'por', 'alto', 'pendiente', 'en', 'el', 'via', 'que', 'de', 'el', 'casco', 'urbano', 'conducir', 'a', 'el', 'vereda', 'santuario'];
Effect;133916.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;133917.0;Incremento en el costo de transporte de carga y pasajeros;['incremento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero'];
Cause;127192.0;Mal estado de las vias;['mal', 'estado', 'de', 'el', 'via'];
Cause;127193.0;Escaso mantenimiento de la via;['escaso', 'mantenimiento', 'de', 'el', 'via'];
Problem;17343.0;Dificultad en la intercomunicacion terrestre de la poblacion  entre el casco urbano y la vereda San Antonio del municipio de fosca;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'el', 'poblacion', 'entre', 'el', 'casco', 'urbano', 'y', 'el', 'vereda', 'san', 'antonio', 'de', 'el', 'municipio', 'de', 'fosca'];
Effect;63003.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;63004.0;Baja oferta y demanda de productos y transporte de la vereda;['bajo', 'oferta', 'y', 'demanda', 'de', 'producto', 'y', 'transporte', 'de', 'el', 'vereda'];
Cause;60339.0;Mantenimiento preventivo y correctivo deficiente;['mantenimiento', 'preventivo', 'y', 'correctivo', 'deficiente'];
Cause;60340.0;Puntos criticos detectados por atender.;['punto', 'critico', 'detectado', 'por', 'atender', '.'];
Problem;62426.0;Dificultad en la intercomunicacion terrestre de una parte de la poblacion rural de la vereda Granada Moralba del municipio de Guaduas.;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'uno', 'parte', 'de', 'el', 'poblacion', 'rural', 'de', 'el', 'vereda', 'granada', 'moralbo', 'de', 'el', 'municipio', 'de', 'guadua', '.'];
Effect;227721.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;227722.0;Baja comercializacion de productos del municipio.;['bajo', 'comercializacion', 'de', 'producto', 'de', 'el', 'municipio', '.'];
Effect;227723.0;Inoportuno acceso a servicios medicos.;['inoportuno', 'acceso', 'a', 'servicio', 'medico', '.'];
Effect;227724.0;Desercion escolar.;['desercion', 'escolar', '.'];
Effect;227725.0;Aumento en los costos de transporte de carga y pasajeros.;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero', '.'];
Effect;227726.0;Incremento de precios de los alimentos.;['incremento', 'de', 'precio', 'de', 'el', 'alimento', '.'];
Cause;214853.0;Deterioro de las vias terciarias.;['deterioro', 'de', 'el', 'via', 'terciario', '.'];
Cause;214854.0;Deterioro de la superficie de rodadura.;['deterioro', 'de', 'el', 'superficie', 'de', 'rodadura', '.'];
Cause;214855.0;Desatencion de puntos criticos.;['desatencion', 'de', 'punto', 'critico', '.'];
Problem;61947.0;Dificultad en la intercomunicacion terrestre de una parte de la poblacion rural de la vereda Granada sector la Y del municipio de Guaduas.;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'uno', 'parte', 'de', 'el', 'poblacion', 'rural', 'de', 'el', 'vereda', 'granada', 'sector', 'el', 'y', 'de', 'el', 'municipio', 'de', 'guadua', '.'];
Effect;226049.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;226050.0;Baja comercializacion de productos del municipio.;['bajo', 'comercializacion', 'de', 'producto', 'de', 'el', 'municipio', '.'];
Effect;226051.0;Inoportuno acceso a servicios medicos.;['inoportuno', 'acceso', 'a', 'servicio', 'medico', '.'];
Effect;226052.0;Desercion escolar.;['desercion', 'escolar', '.'];
Effect;226053.0;Aumento en los costos de transporte de carga y pasajeros.;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero', '.'];
Effect;226054.0;Incremento de precios de los alimentos.;['incremento', 'de', 'precio', 'de', 'el', 'alimento', '.'];
Cause;213267.0;Deterioro de las vias terciarias.;['deterioro', 'de', 'el', 'via', 'terciario', '.'];
Cause;213268.0;Deterioro de la superficie de rodadura.;['deterioro', 'de', 'el', 'superficie', 'de', 'rodadura', '.'];
Cause;213269.0;Desatencion de puntos criticos.;['desatencion', 'de', 'punto', 'critico', '.'];
Problem;28850.0;Dificultad en la intercomunicacion terrestre de la poblacion rural de la via de acceso a la vereda Sonsa y el casco urbano del municipio de Villapinzon.;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'el', 'poblacion', 'rural', 'de', 'el', 'via', 'de', 'acceso', 'a', 'el', 'vereda', 'sonso', 'y', 'el', 'casco', 'urbano', 'de', 'el', 'municipio', 'de', 'villapinzon', '.'];
Effect;105025.0;Aumento de tiempos de viaje por bajo mantenimiento;['aumento', 'de', 'tiempo', 'de', 'viaje', 'por', 'bajo', 'mantenimiento'];
Effect;105026.0;Aumento en los costos de transporte de carga y pasajeros;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero'];
Effect;105027.0;Deterioro acelerado de los tratamientos efectuados;['deterioro', 'acelerado', 'de', 'el', 'tratamiento', 'efectuado'];
Cause;99791.0;Vias en mal estado,intransitables o con restricciones de transito;['via', 'en', 'mal', 'estado', ',', 'intransitable', 'o', 'con', 'restricción', 'de', 'transito'];
Cause;99792.0;Obras de drenaje deterioradas o inexistentes;['obra', 'de', 'drenaje', 'deteriorado', 'o', 'inexistente'];
Cause;99793.0;Desatencion de puntos criticos;['desatencion', 'de', 'punto', 'critico'];
Problem;25821.0;Dificultad en la intercomunicacion terrestre en una parte de Gazaduje afectando la  poblacion rural del Municipio;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'en', 'uno', 'parte', 'de', 'gazaduje', 'afectar', 'el', 'poblacion', 'rural', 'de', 'el', 'municipio'];
Effect;93773.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;93774.0;Aumento de los costos de transporte de carga y pasajeros;['aumento', 'de', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero'];
Cause;89219.0;Deterioro de la Via terciaria;['deterioro', 'de', 'el', 'via', 'terciario'];
Cause;89220.0;Desatencion de Puntos Criticos;['desatencion', 'de', 'punto', 'critico'];
Problem;60065.0;INTRANSITABILIDAD EN LAS VIAS DE DEL MUNICIPIO DE SAN FRANCISCO DE SALES;['intransitabilidad', 'en', 'el', 'via', 'de', 'de', 'el', 'municipio', 'de', 'san', 'francisco', 'de', 'sal'];
Effect;218978.0;deficiencia en la movilidad y comunicacion vial de la poblacion municipal;['deficiencia', 'en', 'el', 'movilidad', 'y', 'comunicacion', 'vial', 'de', 'el', 'poblacion', 'municipal'];
Effect;218979.0;baja participacion de la poblacion a los programas municipales;['bajo', 'participacion', 'de', 'el', 'poblacion', 'a', 'el', 'programa', 'municipal'];
Cause;206851.0;VIAS EN MAL ESTADO;['via', 'en', 'mal', 'estado'];
Cause;206852.0;escaso recurso presupuestal;['escaso', 'recurso', 'presupuestal'];
Problem;63747.0;TRANSITABILIDAD EN LAS VIAS DE LA VEREDA ARRAYAN DEL MUNICIPIO DE SAN FRANCISCO DE SALES;['transitabilidad', 'en', 'el', 'via', 'de', 'el', 'vereda', 'arrayan', 'de', 'el', 'municipio', 'de', 'san', 'francisco', 'de', 'sal'];
Effect;232417.0;deficiencia en la movilidad y comunicacion vial de la poblacion municipal;['deficiencia', 'en', 'el', 'movilidad', 'y', 'comunicacion', 'vial', 'de', 'el', 'poblacion', 'municipal'];
Effect;232418.0;baja participacion de la poblacion a los programas municipales;['bajo', 'participacion', 'de', 'el', 'poblacion', 'a', 'el', 'programa', 'municipal'];
Cause;219176.0;escasas obras de infraestructura vial construidas en el sector;['escaso', 'obra', 'de', 'infraestructura', 'vial', 'construido', 'en', 'el', 'sector'];
Cause;219177.0;bajos recursos presupuestales;['bajo', 'recurso', 'presupuestal'];
Problem;28788.0;Dificultad en la intercomunicacion terrestre de la poblacion rural de la via de acceso a la vereda Sonsa;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'el', 'poblacion', 'rural', 'de', 'el', 'via', 'de', 'acceso', 'a', 'el', 'vereda', 'sonso'];
Effect;104755.0;Aumento de tiempos de viaje por bajo mantenimiento;['aumento', 'de', 'tiempo', 'de', 'viaje', 'por', 'bajo', 'mantenimiento'];
Effect;104756.0;Deterioro acelerado de los tratamientos efectuados;['deterioro', 'acelerado', 'de', 'el', 'tratamiento', 'efectuado'];
Effect;104757.0;Aumento en los costos de transporte de carga y pasajeros;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero'];
Cause;99540.0;Vias en mal estado, intransitables o con restricciones de transito;['via', 'en', 'mal', 'estado', ',', 'intransitable', 'o', 'con', 'restricción', 'de', 'transito'];
Cause;99541.0;Obras de drenaje deterioradas o inexistentes;['obra', 'de', 'drenaje', 'deteriorado', 'o', 'inexistente'];
Cause;99542.0;Desatencion de puntos criticos;['desatencion', 'de', 'punto', 'critico'];
Problem;33384.0;Dificultad en la intercomunicacion terrestre en una parte de la poblacion rural del Municipio;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'en', 'uno', 'parte', 'de', 'el', 'poblacion', 'rural', 'de', 'el', 'municipio'];
Effect;118989.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;118991.0;Aumento de los costos de transporte de carga y pasajeros;['aumento', 'de', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero'];
Cause;112979.0;Deterioro de la Via terciaria;['deterioro', 'de', 'el', 'via', 'terciario'];
Cause;112980.0;Desatencion de Puntos Criticos;['desatencion', 'de', 'punto', 'critico'];
Problem;37035.0;Dificultad en la intercomunicacion terrestre de la poblacion rural ubicada en las veredas Claraval y Chuscales del municipio de Junin Cundinamarca;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'el', 'poblacion', 'rural', 'ubicado', 'en', 'el', 'vereda', 'claraval', 'y', 'chuscal', 'de', 'el', 'municipio', 'de', 'junin', 'cundinamarca'];
Effect;162111.0;Aumento en los tiempos de viaje;['aumento', 'en', 'el', 'tiempo', 'de', 'viaje'];
Effect;162112.0;Aumento de costos y riesgos de accidentalidad.;['aumento', 'de', 'costo', 'y', 'riesgo', 'de', 'accidentalidad', '.'];
Cause;153825.0;Vias en mal estado, intransitables o con restricciones de transito;['via', 'en', 'mal', 'estado', ',', 'intransitable', 'o', 'con', 'restricción', 'de', 'transito'];
Cause;153826.0;Obras de drenaje deterioradas o inexistentes;['obra', 'de', 'drenaje', 'deteriorado', 'o', 'inexistente'];
Problem;32433.0;Dificultad en la intercomunicacion terrestre de la via que conduce del casco urbano a la vereda panama bajo en la zona rural del municipio;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'el', 'via', 'que', 'conducir', 'de', 'el', 'casco', 'urbano', 'a', 'el', 'vereda', 'panamo', 'bajo', 'en', 'el', 'zona', 'rural', 'de', 'el', 'municipio'];
Effect;115571.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;115572.0;Incremento de gastos economicos de las familias;['incremento', 'de', 'gasto', 'economico', 'de', 'el', 'familia'];
Cause;109739.0;Deterioro de las vias;['deterioro', 'de', 'el', 'via'];
Cause;109740.0;Escaso mantenimiento de la via;['escaso', 'mantenimiento', 'de', 'el', 'via'];
Problem;26140.0;Dificultad en la intercomunicacion terrestre en la via periquito afectando una parte de la poblacion rural del Municipio;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'en', 'el', 'via', 'periquito', 'afectar', 'uno', 'parte', 'de', 'el', 'poblacion', 'rural', 'de', 'el', 'municipio'];
Effect;95065.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;95066.0;Aumento de los costos de transporte de carga y pasajeros;['aumento', 'de', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero'];
Cause;90398.0;Deterioro de la Via terciaria;['deterioro', 'de', 'el', 'via', 'terciario'];
Cause;90399.0;Desatencion de Puntos Criticos;['desatencion', 'de', 'punto', 'critico'];
Problem;52746.0;Dificultad en la intercomunicacion terrestre de la poblacion rural de la vereda Las Pilas del municipio de Pacho Cundinamarca;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'el', 'poblacion', 'rural', 'de', 'el', 'vereda', 'el', 'pila', 'de', 'el', 'municipio', 'de', 'pacho', 'cundinamarca'];
Effect;191780.0;Aumento de costos y tiempos de viaje;['aumento', 'de', 'costo', 'y', 'tiempo', 'de', 'viaje'];
Effect;191781.0;Baja oferta y demanda de productos y transporte de la vereda;['bajo', 'oferta', 'y', 'demanda', 'de', 'producto', 'y', 'transporte', 'de', 'el', 'vereda'];
Cause;181455.0;Mal estado de la via;['mal', 'estado', 'de', 'el', 'via'];
Cause;181456.0;Mantenimiento preventivo y correctivo deficiente;['mantenimiento', 'preventivo', 'y', 'correctivo', 'deficiente'];
Problem;37019.0;Dificultad en la intercomunicacion terrestre de la via que conduce del casco urbano a la vereda San Luis Centro Sector Quebrada Los Rubiano A Cruce Via San Luis Alto Municipio De Silvania Cundinamarca;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'el', 'via', 'que', 'conducir', 'de', 'el', 'casco', 'urbano', 'a', 'el', 'vereda', 'san', 'luis', 'centro', 'sector', 'quebrado', 'el', 'rubiano', 'a', 'cruce', 'via', 'san', 'luis', 'alto', 'municipio', 'de', 'silvania', 'cundinamarco'];
Effect;132068.0;Inmcremento costos de transporte;['inmcremento', 'costo', 'de', 'transporte'];
Effect;132069.0;Incremento de gastos familiares;['incremento', 'de', 'gasto', 'familiar'];
Cause;125502.0;Deterioro de las vias;['deterioro', 'de', 'el', 'via'];
Cause;125503.0;deficiente mantenimiento vial;['deficiente', 'mantenimiento', 'vial'];
Problem;21027.0;Dificultad en el desplazamiento terrestre de  la poblacion que habita la vereda Retiro de Indios a la vereda chingacio alto;['dificultad', 'en', 'el', 'desplazamiento', 'terrestre', 'de', 'el', 'poblacion', 'que', 'habitar', 'el', 'vereda', 'retiro', 'de', 'indio', 'a', 'el', 'vereda', 'chingacio', 'alto'];
Effect;76311.0;Aumento en el tiempo empleado para desplazarse de una vereda a la otra;['aumento', 'en', 'el', 'tiempo', 'empleado', 'para', 'desplazar', 'él', 'de', 'uno', 'vereda', 'a', 'el', 'otro'];
Effect;76312.0;Dificultad del acceso vehicular y peatonal al sector;['dificultad', 'de', 'el', 'acceso', 'vehicular', 'y', 'peatonal', 'a', 'el', 'sector'];
Cause;72916.0;Deterioro constante en la rodadura de la via;['deterioro', 'constante', 'en', 'el', 'rodadura', 'de', 'el', 'via'];
Cause;72917.0;Desatencion en puntos criticos los cuales presentan hundimientos;['desatencion', 'en', 'punto', 'critico', 'el', 'cual', 'presentar', 'hundimiento'];
Problem;39344.0;Dificulta en la intercomunicacion terrestre de una parte de la poblacion rural de la Vereda Cucuta , por falta de mantenimiento y rehabilitacion de la red vial terciaria;['dificultar', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'uno', 'parte', 'de', 'el', 'poblacion', 'rural', 'de', 'el', 'vereda', 'cucuto', ',', 'por', 'falta', 'de', 'mantenimiento', 'y', 'rehabilitacion', 'de', 'el', 'red', 'vial', 'terciario'];
Effect;141098.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;141100.0;Aumento en los costos de transporte de carga y pasjeros;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasjero'];
Effect;237118.0;Inoportuno acceso a servicios medicos;['inoportuno', 'acceso', 'a', 'servicio', 'medico'];
